timestamp,omega_x,omega_y,omega_z,alpha_x,alpha_y,alpha_z
1820060024832,-0.1875,34.0000,-42.8750,-0.7300,0.1500,-0.0300
1820079947776,-10.5625,32.1875,-57.6875,-0.6400,0.6500,-0.1100
1820100001792,-10.1250,25.8750,-73.1250,-0.3600,0.6100,-0.5800
1820120055808,8.2500,23.6250,-78.5625,0.1400,-0.0200,-1.0900
1820119007232,32.9375,19.3750,-80.5000,0.3400,-0.4400,-0.8100
1820139061248,31.7500,6.4375,-71.8125,0.4300,-0.5800,0.3600
1820159115264,-3.5625,-9.8125,-64.6250,-1.1100,0.1100,0.2200
1820178907136,2.6875,-17.8750,-66.8750,-0.6200,-0.0500,0.0100
1820198961152,5.8125,-23.8750,-65.1875,-0.0300,-0.0900,-0.1800
1820219932672,3.8750,-26.8125,-64.3125,-0.2100,-0.0100,-0.2900
1820239986688,6.8125,-29.4375,-64.0000,-0.2500,-0.3100,-0.0300
1820260040704,5.6250,-29.6250,-63.8125,-0.5300,-0.3900,0.1600
1820279963648,3.2500,-28.2500,-61.0000,-0.5600,-0.2800,0.2900
1820299886592,10.0625,-28.4375,-58.0625,-0.6200,-0.4700,0.2100
1820319023104,16.6250,-28.5625,-54.6875,-0.1400,-0.5300,0.1600
1820338946048,4.1875,-27.0625,-43.6250,-0.1800,-0.1500,0.1300
1820359000064,0.0000,-27.8750,-41.5000,-0.4000,-0.0100,0.0000
1820378923008,-4.1250,-31.8125,-40.5625,-0.7300,-0.1200,0.0400
1820398977024,-8.4375,-33.0625,-40.4375,-0.1900,-0.1000,0.3800
1820418899968,-14.5000,-34.5625,-37.9375,-0.0900,-0.1900,0.5000
1820420079616,-15.1875,-34.3750,-36.1250,-0.0900,-0.1900,0.5000
1820440002560,-7.8125,-31.6250,-34.1875,-0.5600,-0.1100,0.1200
1820460056576,8.3750,-27.5625,-34.3125,-0.9000,-0.2300,0.0200
1820479979520,8.6250,-25.3125,-34.0625,-0.3100,-0.0400,0.0500
1820500033536,11.1875,-23.7500,-31.9375,-0.1400,-0.0400,0.0600
1820519956480,15.2500,-23.3750,-30.0625,-0.1900,-0.0600,-0.1400
1820540010496,15.1250,-22.8125,-25.2500,-0.6000,-0.0900,0.2700
1820560064512,12.4375,-22.3125,-23.9375,-0.7500,0.0000,0.2300
1820579987456,5.2500,-21.3750,-22.0625,-0.6300,0.0000,-0.2100
1820599910400,12.5000,-18.4375,-20.8125,-0.3000,-0.0100,-0.2300
1820619964416,18.8125,-13.4375,-17.6875,-0.1600,0.2100,-0.0800
1820619046912,11.9375,-12.8750,-15.0000,-0.2300,0.2100,0.0100
1820639100928,0.6250,-9.2500,-8.5000,-0.4500,0.1300,0.1000
1820659023872,-2.8750,-1.3125,-1.1250,-0.0200,0.2400,0.0000
1820678946816,-6.8750,1.5000,10.5000,-0.0900,0.1900,-0.0700
1820699000832,1.8125,3.9375,22.5000,-0.1000,0.2200,-0.0900
1820719972352,17.0000,8.5625,34.4375,-0.1900,0.4600,0.0000
1820740026368,23.3125,13.3750,47.1250,-0.4500,0.3000,-0.1400
1820759949312,26.7500,20.3125,59.8750,-0.4500,-0.0800,-0.1900
1820779872256,35.0000,28.1250,71.8750,-0.3000,-0.0700,-0.4300
1820799926272,41.8750,35.1875,81.4375,-0.2000,-0.0800,-0.4200
1820819980288,39.5000,41.5000,88.4375,-0.7200,0.1600,-0.0900
1820818931712,33.5000,45.1875,90.3125,-0.7200,0.1600,-0.0900
1820838985728,25.6250,48.2500,91.8125,-1.0300,0.5100,-0.0600
1820859039744,-2.4375,49.5000,97.4375,-0.8500,0.0600,0.0200
1820878962688,-20.1875,42.3750,99.1250,-0.7600,-0.6300,0.0500
1820898885632,-2.6250,38.1875,92.6250,-0.7800,-0.6200,0.0000
1820919988224,30.0000,35.5625,84.4375,-0.6000,0.3000,0.0300
1820940042240,28.4375,33.6875,80.1250,-0.7100,0.2100,-0.0600
1820960096256,2.0625,30.1875,73.8125,-0.5600,-0.0800,-0.2900
1820980019200,-9.5625,23.7500,68.7500,-0.2100,-0.2200,-0.5200
1820999942144,-4.3125,18.2500,66.5625,-0.4100,-0.0400,-0.0300
1821019996160,3.6250,17.0000,64.7500,-0.6400,0.0000,0.3400
1821019996160,3.6250,17.0000,64.7500,-0.6400,0.0000,0.3400
1821040050176,-16.5000,16.6250,59.4375,-0.5800,-0.0500,-0.2000
1821060104192,-19.4375,14.5000,60.1875,-0.2900,-0.2200,-0.4000
1821079896064,-1.2500,10.6250,61.1250,-0.0200,-0.4600,-0.4300
1821099950080,31.5000,10.9375,61.2500,0.0700,-0.4600,0.0400
1821118955520,33.0000,21.6875,57.8750,-0.7200,0.0000,0.7800
1821139009536,-2.0625,16.8750,56.8125,-0.7300,-0.0100,-0.8000
1821159063552,-4.5000,7.6250,56.1875,0.2000,-0.3000,-0.9700
1821178986496,11.4375,1.1250,54.6875,-0.1600,-0.1400,-0.3500
1821198909440,30.0000,-0.2500,51.6250,-0.2400,0.1000,0.8100
1821220012032,11.5000,3.9375,39.7500,-0.7800,0.6200,0.9300
1821239934976,-23.9375,5.8125,21.2500,-0.4600,0.7300,0.1100
1821259988992,-17.6875,5.6250,2.5000,-0.3600,0.5700,0.0500
1821279911936,-11.1250,5.7500,-16.6875,-0.2400,0.5100,0.2500
1821299965952,-16.5000,3.5000,-33.0000,-0.3800,0.6500,-0.0600
1821319888896,-9.1875,-0.4375,-48.3125,-0.4200,0.3300,0.0400
1821318971392,-9.1875,-0.4375,-48.3125,-0.4200,0.3300,0.0400
1821339025408,-4.9375,-2.1875,-60.5000,-0.4200,0.0900,0.1900
1821358948352,-8.0625,-5.1250,-68.7500,-0.2300,-0.2600,-0.0200
1821378871296,-13.6875,-8.1875,-73.5625,-0.1500,-0.3800,-0.2600
1821398925312,-23.8125,-11.1875,-78.1875,-0.3700,-0.1300,-0.2700
1821418979328,-29.7500,-13.5625,-85.5000,-0.6900,0.1000,-0.0400
1821420027904,-29.6250,-15.5000,-88.7500,-0.8100,0.1000,-0.0400
1821440081920,-20.5625,-19.4375,-91.5625,-0.4100,0.0700,-0.2400
1821460135936,-15.8750,-22.1875,-93.4375,-0.4100,-0.3600,-0.2200
1821479927808,-23.6250,-24.3750,-90.3750,-0.1800,-0.4600,-0.1100
1821499981824,-28.5000,-25.1250,-85.5000,-0.3100,-0.1700,-0.0600
1821520035840,-24.9375,-24.6250,-83.6250,-0.5800,0.0000,-0.1300
1821540089856,-14.6250,-24.2500,-78.7500,-0.5100,0.0300,-0.2300
1821560012800,-11.4375,-25.0625,-76.5000,-0.2700,0.1100,-0.3900
1821579935744,-5.2500,-25.3750,-71.0000,-0.1800,-0.1900,-0.3400
1821599989760,-2.5000,-25.5000,-63.8125,-0.1500,-0.4100,0.0400
1821620043776,-5.8125,-24.7500,-63.1250,-0.5000,-0.1700,0.3000
1821618995200,-5.8125,-24.7500,-63.1250,-0.7800,-0.1300,0.3200
1821639049216,3.0625,-23.5000,-63.7500,-0.8700,-0.0200,0.1800
1821659103232,5.3125,-22.8750,-63.8750,-0.7700,-0.0200,-0.0300
1821678895104,-0.7500,-20.1250,-63.8750,-0.3700,-0.2900,0.0600
1821698949120,-16.8750,-15.8125,-59.3125,-0.4300,-0.5200,0.0000
1821719920640,-19.3125,-9.7500,-57.1875,-0.4100,-0.4100,-0.0600
1821739974656,-8.5000,-5.6875,-54.6875,-0.3600,-0.2200,-0.0100
1821760028672,3.1250,-4.6250,-54.1250,-0.3200,0.1900,0.0900
1821779951616,7.9375,-3.2500,-51.6250,-0.2300,0.0000,0.0000
1821799874560,6.8750,-2.1875,-47.0000,-0.0700,-0.0900,0.0600
1821819928576,6.5000,-3.9375,-40.2500,0.0400,-0.0400,0.1600
1821839982592,1.6250,-6.8750,-35.6875,-0.2900,0.0700,0.1100
1821860036608,3.6875,-8.1875,-35.1250,-0.3500,0.1100,-0.1300
1821819011072,12.3125,-9.8750,-33.7500,-0.4400,0.0100,-0.2300
1821838934016,19.6875,-9.8125,-30.5000,-0.3300,-0.0900,-0.0800
1821858988032,16.5625,-10.0625,-28.3125,0.0500,0.0700,0.0300
1821878910976,1.8125,-12.7500,-16.5000,0.2100,0.2300,-0.1800
1821898964992,4.5625,-13.2500,-11.0000,-0.2400,-0.3400,-0.1800
1821920067584,15.1875,-12.7500,4.5625,-0.5500,0.4400,0.2500
1821940121600,11.3125,-11.8125,7.8750,-0.8300,0.3400,0.2000
1821960044544,-6.5000,-10.1250,14.4375,-0.1500,-0.1200,-0.0900
1821979967488,-2.3750,-5.3750,25.3750,0.0600,0.1000,-0.1800
1822000021504,21.8125,-1.1875,38.1250,0.0400,0.6600,0.3300
1822020075520,18.8750,5.0000,56.3125,-0.2600,-0.0200,0.1100
1822039998464,18.8750,5.0000,56.3125,-0.2700,-0.0500,0.0700
1822060052480,19.7500,8.5000,62.6875,-0.2400,-0.0500,0.0100
1822079975424,15.2500,15.8750,71.6875,-0.3700,0.1100,-0.2200
1822100029440,-3.2500,22.1250,75.4375,-0.4600,0.0600,-0.3700
1822119952384,-6.8125,22.7500,77.1875,-0.5800,0.0500,-0.2900
1822119034880,5.0000,21.8750,81.1250,-0.8800,0.0800,-0.0100
1822139088896,16.1250,19.0000,82.9375,-0.6700,0.0100,-0.1100
1822159011840,19.7500,18.2500,85.1250,-0.7500,-0.2400,-0.1100
1822178934784,7.8750,19.8750,90.1250,-0.9500,0.0100,0.0500
1822198988800,-41.5000,17.5625,91.6250,-0.9500,0.2100,0.0200
1822219960320,-61.8750,15.0625,92.6875,-0.7200,0.1900,0.0000
1822240014336,-52.8125,14.3750,93.8125,-0.4900,0.2300,0.1500
1822260068352,-36.3125,14.4375,94.3750,-0.5900,0.3300,0.2500
1822279860224,-11.1875,12.8750,94.6875,-0.3300,-0.0700,0.3900
1822299914240,0.9375,12.5625,95.4375,-0.2700,0.2100,0.0500
1822319968256,-11.1250,11.6875,91.5625,-0.2600,0.4600,-0.1300
1822318919680,-13.6250,8.5625,83.0000,-0.5200,0.2500,-0.5700
1822338973696,-1.0000,7.6250,75.5000,-0.4100,-0.4300,-0.2900
1822359027712,6.6250,7.1875,75.4375,-0.2900,-0.2400,0.0600
1822378950656,9.3750,5.5000,76.6250,-0.3500,-0.0300,-0.1000
1822398873600,8.6875,5.6875,73.0625,-0.4100,0.0700,-0.2500
1822420107264,3.6250,7.9375,65.5000,-0.4900,0.0300,-0.4700
1822440030208,1.3750,8.2500,58.6250,-0.2400,0.0200,-0.3500
1822460084224,8.1875,12.0000,53.6875,-0.0900,-0.2500,0.0200
1822480007168,17.6250,16.6250,53.5000,-0.1400,-0.2300,0.1200
1822500061184,9.4375,16.6875,51.6875,-0.3200,0.0000,0.0800
1822519984128,-2.3125,12.0000,45.3750,-0.2900,-0.2300,-0.1600
1822540038144,2.3750,10.1875,38.8125,-0.2800,-0.3000,0.0900
1822560092160,2.8750,9.0625,30.8750,-0.5300,-0.0100,0.2400
1822580015104,-4.1250,7.7500,16.3750,-0.5600,0.3800,0.0300
1822599938048,-12.1250,4.9375,-2.5625,0.3000,0.0200,-0.1100
1822619074560,4.0000,5.8125,-33.8125,-0.2700,1.0800,0.0700
1822638997504,1.1875,4.6875,-44.8125,-0.4400,0.7100,0.2300
1822659051520,3.6875,1.0625,-63.4375,-0.3700,0.3800,0.0300
1822678974464,3.9375,-4.0625,-75.2500,-0.0700,0.0000,0.0000
1822699028480,1.7500,-11.7500,-80.1875,0.0100,-0.4100,-0.2200
1822718951424,-0.6875,-20.2500,-82.3125,-0.1600,-0.5100,-0.2100
1822720000000,-0.6875,-20.2500,-82.3125,-0.1600,-0.5100,-0.2100
1822740054016,3.6875,-19.5000,-92.3125,-0.8400,0.1600,-0.0700
1822759976960,2.1250,-17.7500,-104.1875,-0.9000,-0.3200,-0.2000
1822779899904,-3.6875,-20.4375,-105.8125,-0.6100,-0.3100,-0.1400
1822799953920,-9.1875,-21.6875,-104.4375,-0.4700,0.0000,-0.2400
1822818959360,6.8750,-23.9375,-106.2500,-1.1000,0.6800,-0.1200
1822839013376,8.8125,-26.0000,-111.0625,-1.1500,0.4700,-0.2800
1822859067392,28.0000,-33.1875,-114.1250,-0.4600,-0.2900,-0.1700
1822878859264,24.6875,-37.5625,-106.1875,-0.3500,-0.5800,-0.1900
1822898913280,5.9375,-35.0000,-97.0625,-0.1700,-0.5200,0.0700
1822918967296,4.0000,-27.5625,-89.1875,-0.0700,0.0400,0.3100
1822920015872,4.0000,-27.5625,-89.1875,-0.0700,0.0400,0.3100
1822940069888,19.0000,-16.6875,-85.3750,-0.6100,0.4600,0.3300
1822960123904,29.9375,-12.5000,-83.3750,-0.7300,-0.0500,0.3500
1822979915776,11.6875,-11.7500,-81.7500,-0.5100,-0.4600,0.1800
1822999969792,-10.2500,-10.9375,-77.0625,-0.3500,-0.1000,-0.1200
1823020023808,12.5000,-9.9375,-79.3750,-1.0400,-0.1500,0.1400
1823040077824,12.5000,-9.9375,-79.3750,-1.0400,-0.1500,0.1400
1823060000768,30.3750,-7.9375,-76.4375,0.0300,-0.1900,0.1700
1823079923712,35.3750,-10.2500,-65.9375,0.2900,0.0300,0.2000
1823099977728,28.7500,-15.4375,-55.8125,-0.2600,0.3100,-0.1800
1823118983168,21.7500,-16.4375,-49.8750,-0.8500,0.1400,-0.2700
1823139037184,15.4375,-12.9375,-47.3750,-1.1100,0.0400,-0.3600
1823159091200,22.0000,-7.8750,-44.5625,0.2000,-0.1900,-0.1500
1823179014144,20.8750,-3.5625,-31.4375,0.7000,0.1300,0.1600
1823198937088,-1.0000,0.9375,-16.4375,-0.0900,-0.2100,0.2100
1823219908608,5.8750,6.6875,1.0625,-0.6200,0.4900,0.3100
1823239962624,5.8750,6.6875,1.0625,-0.6200,0.4900,0.3100
1823260016640,9.1250,8.1875,11.1250,-0.5800,0.2100,0.3700
1823279939584,7.9375,7.5000,17.3750,0.1200,0.3000,-0.5200
1823299862528,22.3125,11.1250,34.6250,0.6500,0.3300,0.0900
1823319916544,23.0000,15.8125,43.5625,0.3900,0.3700,0.4300
1823318999040,3.5625,22.0625,59.2500,-0.2300,0.3000,0.0800
1823339053056,-8.8750,22.6250,64.8125,-0.4500,0.1600,-0.0600
1823358976000,-16.7500,21.7500,70.5000,-0.5000,0.0700,-0.2400
1823378898944,-14.6250,19.5000,78.5625,-0.3900,-0.2000,-0.2000
1823398952960,-9.1250,19.0000,86.0625,-0.1600,0.1800,-0.5000
1823419006976,-13.8750,18.7500,97.5625,-0.6600,0.0400,-0.3100
1823420055552,-18.1250,19.8750,106.3750,-0.8800,-0.1700,-0.2500
1823440109568,-18.1250,19.8750,106.3750,-0.7200,-0.1800,-0.2000
1823460032512,-13.2500,22.7500,108.8750,-0.4300,-0.2400,-0.2700
1823479955456,-7.1250,28.1250,110.8125,-0.4100,-0.4500,-0.2800
1823500009472,-8.0000,32.3750,114.9375,-0.6000,-0.6100,-0.4000
1823520063488,-8.0625,35.8750,120.6250,-0.7400,-0.5600,-0.4900
1823520063488,-17.0000,41.0000,124.8750,-0.8200,-0.1300,-0.0300
1823539986432,-27.1875,41.3125,122.6250,-0.9800,-0.0400,0.2200
1823560040448,-22.0000,38.2500,115.6875,-1.1600,0.4700,0.3000
1823579963392,-5.0625,32.0000,105.1250,-0.9100,0.3100,-0.3000
1823600017408,1.6250,26.7500,93.5000,-0.7400,0.2700,-0.3700
1823619022848,-17.5000,20.6875,79.9375,-0.5500,0.3600,-0.1900
1823639076864,-18.5625,19.6875,73.0000,-0.5500,-0.0200,-0.0100
1823658999808,-5.8125,19.3125,62.1875,-0.2100,0.0100,0.0900
1823678922752,8.1875,22.0000,51.5000,-0.0900,-0.1100,0.1000
1823698976768,24.6250,20.6875,42.5000,-0.2500,0.2800,0.2700
1823719948288,21.2500,19.3125,34.0625,-0.0700,0.1000,0.2700
1823740002304,15.1250,19.8125,30.3125,-0.0700,0.1000,0.2700
1823760056320,8.2500,19.9375,25.8125,-0.2900,-0.0900,0.3200
1823779848192,3.4375,17.1875,10.1250,-0.4500,0.3100,0.0700
1823799902208,24.5000,13.3750,-13.8750,-0.8000,1.0200,-0.1000
1823819956224,31.6250,9.5625,-38.2500,-0.3800,0.7000,-0.3200
1823818907648,16.1875,4.3750,-75.6875,-0.4200,0.4300,-0.0200
1823838961664,16.1875,4.3750,-75.6875,-0.3900,0.3200,0.0000
1823859015680,2.3750,-3.1250,-87.8750,-0.1400,-0.2200,-0.1000
1823878938624,5.3125,-11.5000,-94.8750,-0.2600,-0.4300,0.1100
1823898861568,14.1875,-20.0000,-97.6250,-0.6700,-0.0600,-0.0400
1823920095232,7.5000,-24.5000,-96.0625,-0.6300,0.2400,-0.3900
1823940018176,-10.5000,-25.1250,-93.6875,-0.5600,0.0100,-0.6200
1823960072192,-20.3125,-25.1875,-98.5000,-0.5700,0.1300,-0.4400
1823979995136,-9.4375,-29.0000,-103.1250,-0.6100,-0.0900,-0.0400
1824000049152,-3.6250,-35.9375,-96.3750,-0.4400,-0.2500,0.3200
1824019972096,-7.1875,-43.1250,-87.7500,-0.4100,-0.2200,0.1800
1824040026112,-15.2500,-46.2500,-76.0000,-0.1700,-0.1600,0.0000
1824060080128,-25.7500,-53.0000,-69.1250,-0.0400,-0.1800,-0.2300
1824080003072,-22.0000,-63.1875,-61.8125,-0.0600,-0.1400,-0.0600
1824099926016,-14.8125,-71.5625,-51.8750,-0.5700,0.0800,0.6300
1824119980032,-17.1875,-74.8125,-41.8750,-0.4400,-0.0600,0.5500
1824119062528,-15.0000,-75.2500,-37.8750,-0.4400,-0.0600,0.5500
1824138985472,-2.6875,-74.9375,-30.0625,-0.3500,-0.1100,0.5900
1824159039488,-1.0000,-75.5000,-25.4375,-0.2000,-0.1800,0.6100
1824178962432,-25.0625,-79.5625,-13.6250,-0.2500,-0.1100,0.3600
1824199016448,-39.6250,-80.6250,-9.2500,-0.3100,-0.2600,0.3600
1824218939392,-7.9375,-76.6875,-3.6250,-0.6400,0.3200,0.6900
1824219987968,-4.3750,-73.9375,-0.3125,-0.5400,0.1500,0.6600
1824240041984,-15.0000,-65.7500,5.6875,-0.1600,-0.1400,0.2500
1824259964928,-18.8750,-56.9375,8.8750,-0.4900,0.0000,0.1000
1824279887872,-24.5000,-55.1875,9.4375,-0.8400,0.2200,0.2200
1824299941888,-26.2500,-56.4375,8.0000,-1.0200,0.1800,0.0500
1824318947328,-13.5625,-56.6250,4.1875,-1.0000,0.1300,-0.5700
1824339001344,-10.0625,-56.1875,3.3125,-0.5200,0.0100,-0.7100
1824359055360,-16.5000,-57.4375,2.2500,-0.3800,0.0300,-0.5800
1824378847232,-30.9375,-59.9375,4.0000,-0.3400,0.2300,-0.1100
1824398901248,-35.3750,-61.7500,5.8750,-0.5100,-0.0900,-0.6000
1824418955264,-18.1875,-57.9375,5.9375,-0.7200,-0.0300,-0.6100
1824420003840,-18.1875,-57.9375,5.9375,-0.7100,0.0000,-0.5300
1824440057856,-6.3750,-49.1875,6.0000,-0.3500,0.1800,-0.2900
1824460111872,1.9375,-31.5000,8.3750,-0.4300,0.3500,-0.5100
1824480034816,24.2500,-8.6250,10.1875,-0.4000,0.4900,-0.2100
1824499957760,28.1250,17.4375,15.7500,-0.5400,-0.0100,-0.3900
1824520011776,42.1250,41.3750,21.1875,-0.4800,0.1400,-0.4000
1824540065792,37.9375,71.1250,25.8125,-0.5800,0.3600,-0.2400
1824560119808,39.4375,89.5000,26.1875,-0.8100,0.4600,-0.3300
1824579911680,44.6250,105.1250,23.4375,-0.7600,0.3100,-0.5700
1824599965696,49.1250,121.8750,24.1875,-0.6500,-0.2600,-0.4700
1824620019712,50.7500,123.5625,23.6250,-0.9400,-0.2400,-0.1000
1824618971136,50.5000,123.8125,23.1875,-0.9400,-0.2400,-0.1000
1824639025152,46.2500,124.1250,22.3750,-0.9100,-0.2400,0.2900
1824659079168,15.5625,119.3125,19.5625,-0.8300,0.1200,0.2900
1824679002112,10.3125,112.9375,19.8750,-0.6900,0.0800,-0.3900
1824698925056,17.0625,96.2500,20.4375,-0.6600,-0.0400,-0.1300
1824718979072,21.6250,94.6875,18.5000,-1.1500,-0.0600,0.2800
1824720027648,21.6250,94.6875,18.5000,-1.0300,-0.0500,0.3000
1824739950592,24.1875,95.0625,16.3750,-0.8600,-0.0300,0.3400
1824760004608,19.1875,95.5000,17.6875,-0.7600,-0.1800,0.7300
1824779927552,3.0000,92.5000,16.1250,-1.1500,0.5500,0.1900
1824799981568,-9.5625,83.2500,8.3750,-1.0100,0.3300,-0.4400
1824819904512,-12.0625,78.6250,4.1250,-0.8500,-0.1800,-0.2300
1824818987008,-12.0625,78.6250,4.1250,-0.8500,-0.1800,-0.2300
1824839041024,-12.7500,81.5625,3.0625,-0.5900,-0.2500,0.2400
1824858963968,-14.8750,82.3750,3.6875,-0.0800,-0.1100,-0.1400
1824878886912,-20.4375,77.5000,3.2500,-0.4000,0.1000,-0.2600
1824898940928,-28.8125,66.2500,0.6250,-0.8000,0.3200,0.3600
1824920043520,-29.2500,52.4375,-0.9375,-0.7200,0.2500,0.4500
1824940097536,-19.6875,43.3125,0.9375,-0.2800,-0.1800,0.2100
1824960020480,-13.1250,39.8125,3.0625,-0.1900,0.0700,-0.1700
1824979943424,-14.8750,34.0625,2.7500,-0.3400,0.2000,-0.1100
1824999997440,-13.1250,28.3125,1.0625,-0.2100,0.0400,-0.1300
1825020051456,-13.2500,21.8750,0.6875,-0.1900,-0.0500,0.1300
1825039974400,-14.3125,13.4375,0.8125,-0.3700,0.3200,0.1800
1825060028416,-13.1875,0.5000,-1.5625,-0.2900,0.3500,0.2000
1825020051456,-6.5000,-12.1875,-4.6250,-0.1000,0.2800,0.2100
1825039974400,0.0000,-24.5625,-6.5000,-0.0400,0.2700,0.0300
1825060028416,3.2500,-39.1250,-8.5625,-0.1900,0.3200,0.1000
1825079951360,1.1250,-54.0000,-12.0625,-0.4600,0.3200,-0.0300
1825100005376,-2.1875,-67.3750,-17.6250,-0.3900,0.2700,-0.0600
1825119010816,-8.1875,-79.3750,-23.6250,-0.5600,0.2100,-0.1500
1825139064832,-6.1250,-86.7500,-26.6875,-0.8000,-0.1400,0.2500
1825159118848,-5.4375,-88.8125,-27.5625,-0.5000,-0.3000,0.1700
1825178910720,-4.3125,-88.7500,-26.4375,-0.2400,-0.3000,-0.1400
1825198964736,-9.6250,-89.8125,-24.6250,-0.6100,-0.0200,-0.1000
1825219936256,-22.6875,-93.3750,-28.4375,-1.3900,0.2400,0.2100
1825239990272,-22.6875,-93.3750,-28.4375,-1.3900,0.2400,0.2100
1825260044288,-35.2500,-94.8125,-36.8125,-1.7200,0.3200,0.7500
1825279967232,-46.5625,-91.6875,-45.3750,-0.4500,-0.1400,-0.1800
1825299890176,-44.5625,-85.8125,-42.3750,-0.1000,-0.2300,-0.4100
1825319944192,-36.7500,-82.1875,-36.8125,-0.3300,-0.1300,-0.1100
1825339998208,-42.3125,-86.5625,-35.1250,-0.6300,-0.0100,0.0100
1825319026688,-42.3125,-86.5625,-35.1250,-0.8900,0.0500,0.2300
1825338949632,-39.9375,-82.9375,-35.2500,-0.8200,0.1800,0.3100
1825359003648,-29.7500,-75.3750,-33.8750,-0.2500,-0.1900,-0.4400
1825378926592,-14.1875,-72.1875,-31.3125,-0.1500,-0.1600,-0.4600
1825398980608,-11.6875,-75.3750,-25.7500,-0.2200,0.0400,-0.1300
1825418903552,-18.4375,-81.0625,-19.8125,-0.6900,0.0800,0.4500
1825420083200,-22.1875,-79.7500,-18.6875,-0.7900,0.0900,0.5600
1825440006144,-22.5000,-76.1875,-19.3750,-0.6500,-0.0500,-0.1100
1825460060160,-7.1875,-75.6875,-19.0000,-0.5400,-0.1600,-0.2600
1825479983104,6.0000,-75.0625,-17.9375,-0.3200,-0.1400,-0.1300
1825500037120,4.3750,-73.7500,-14.1250,-0.2400,-0.0800,0.3500
1825519960064,-4.6250,-69.6875,-10.5625,-0.6100,-0.0200,0.4100
1825519960064,-5.0625,-67.9375,-9.4375,-0.7100,-0.0800,0.2400
1825540014080,2.7500,-60.3750,-8.5625,-0.5800,0.0600,-0.2900
1825560068096,7.6250,-51.5625,-4.7500,-0.4700,0.0900,-0.3700
1825579991040,7.9375,-42.9375,0.3750,-0.1700,0.4000,-0.3200
1825599913984,5.0000,-36.1250,5.6875,-0.3800,0.2300,-0.1100
1825619050496,8.0625,-24.4375,8.9375,-0.6600,0.1100,-0.0200
1825638973440,32.2500,3.3750,9.2500,-0.7900,0.2800,-0.3400
1825659027456,33.5625,25.1875,13.0000,-0.5500,0.4800,-0.4200
1825678950400,38.1875,59.4375,18.5625,-0.5900,0.3000,-0.2300
1825699004416,38.1875,59.4375,18.5625,-0.8200,0.2100,-0.3400
1825719058432,36.8750,84.5000,21.3125,-0.7900,0.1500,-0.7000
1825719975936,34.6875,90.5625,22.3125,-0.7900,0.1500,-0.7000
1825740029952,42.2500,104.9375,23.0625,-0.5200,0.1400,-0.5900
1825759952896,68.6875,123.3750,22.4375,-0.6500,-0.2200,-0.2100
1825779875840,64.2500,141.6250,19.6875,-0.5200,-0.0600,0.0100
1825799929856,10.9375,137.5000,23.6250,-0.8700,-0.0500,0.3900
1825818935296,-1.5000,130.5625,24.3125,-1.0200,-0.3300,-0.1500
1825838989312,8.5625,123.3750,25.4375,-0.7100,-0.3400,-0.0600
1825859043328,26.7500,124.7500,25.6875,-0.6000,-0.1000,0.3600
1825878966272,18.9375,128.8750,26.8750,-0.6500,-0.0100,0.2700
1825898889216,-12.7500,120.7500,26.1250,-0.9500,0.2700,-0.0800
1825918943232,-27.5625,103.9375,23.0000,-0.8500,0.1300,0.1600
1825919991808,-19.4375,95.8125,22.0625,-0.6700,0.1500,0.2800
1825940045824,1.8750,83.6875,22.9375,-0.8000,0.1000,0.6900
1825960099840,21.0625,75.1875,22.9375,-0.7800,0.2900,0.8000
1825980022784,11.6875,63.0625,21.1250,-0.8600,0.5600,0.2900
1825999945728,-7.8750,53.9375,14.6250,-0.7900,0.5000,-0.2500
1826019999744,-8.3125,48.0625,9.0000,-0.8100,0.2900,-0.3100
1826019999744,-8.3125,48.0625,9.0000,-0.8200,0.2800,-0.1200
1826040053760,-1.0000,43.6875,7.5625,-0.6900,0.0400,0.5800
1826060107776,6.5625,43.6250,7.6250,-0.6300,-0.0600,0.4800
1826079899648,3.3125,41.7500,7.0000,-0.3900,0.1000,-0.1500
1826099953664,-2.8125,35.3125,6.3750,-0.4100,-0.0800,-0.0800
1826118959104,-0.8125,34.1875,6.5000,-0.3900,-0.0900,-0.0200
1826139013120,4.7500,34.3750,6.5000,-0.4000,-0.2300,0.1500
1826159067136,1.0625,34.3750,8.5000,-0.2700,-0.2300,0.0800
1826178990080,-2.6250,31.7500,8.5625,-0.5700,0.1600,0.0300
1826198913024,-3.5625,28.8750,8.9375,-0.1900,0.0200,-0.1600
1826218967040,-1.2500,24.6875,10.5625,-0.1500,0.0200,0.0300
1826220015616,-1.2500,24.6875,10.5625,-0.1500,0.0200,0.0300
1826239938560,4.0000,19.1250,11.8125,-0.5600,0.1700,0.5500
1826259992576,9.0000,11.4375,10.0000,-0.5500,0.3900,0.3400
1826279915520,7.5625,2.1875,5.0625,-0.1300,0.3800,-0.1600
1826299969536,9.9375,-15.3125,-2.8750,-0.3500,0.6500,-0.0800
1826319892480,12.1875,-22.8125,-7.0000,-0.2800,0.6100,0.1100
1826318974976,12.1875,-22.8125,-7.0000,-0.2800,0.6100,0.1100
1826339028992,12.0000,-39.1875,-14.2500,-0.3300,0.3200,0.1300
1826358951936,10.9375,-52.3750,-20.7500,-0.3800,0.0900,0.1000
1826378874880,5.5000,-59.8125,-27.7500,-0.2600,0.1200,-0.2000
